inv_id,acct_id,inv_total,inv_items,acct_age,num_inv_120d,cum_tot_inv_acct,is_late
710,16,57785.66,10,992,21,40,0
711,16,151259.34,13,797,7,8,0
712,16,67494.23,11,868,17,18,0
713,16,146999.55,19,975,20,36,0
714,16,257057.78,20,931,17,28,0
715,16,177114.84,12,1074,23,57,0
716,16,185775.32,16,807,8,9,0
717,16,155612.07,18,1006,22,44,0
718,16,88917.02,10,858,15,16,0
719,16,142697.67,18,950,18,32,0
720,16,167809.44,22,1008,23,45,0
721,16,227076.09,17,967,21,35,0
722,16,200650.2,23,887,19,21,0
723,16,50437.77,9,787,5,6,0
724,16,162994.22,22,780,4,5,0
725,16,196488.09,15,997,21,41,0
726,16,174883.23,11,1056,24,54,0
727,16,156262.09,11,907,18,24,0
728,16,105962.34,10,959,20,34,0
729,16,120100.59,11,984,20,39,0
730,16,132567.85,23,1023,24,48,1
731,16,104695.3,11,923,18,27,0
732,16,282429.85,24,1025,25,50,0
733,16,221341.69,23,764,0,1,0
734,17,167637.94,12,1631,19,56,0
735,17,169810.25,23,1705,29,77,0
736,17,146532.89,13,1725,33,85,0
737,17,98027.9,7,1492,32,33,0
738,17,123829.3,16,1542,31,42,0
739,17,33774.88,6,1433,12,13,0
740,17,270979.12,15,1474,30,31,0
741,17,230080.85,16,1721,30,81,0
742,17,103669.12,13,1750,35,91,0
743,17,162751.38,11,1724,32,84,0
744,17,36190.63,8,1397,3,4,0
745,17,102285.04,9,1439,14,15,0
746,17,60318.79,8,1443,16,17,0
747,17,242906.2,15,1589,18,49,0
748,17,27742.26,2,1503,34,35,0
749,17,62678.69,18,1397,3,5,0
750,17,255357.36,26,1648,25,65,0
751,17,90721.72,11,1402,5,6,0
752,17,79247.19,14,1716,28,79,0
753,17,95848.47,11,1391,0,1,0
754,17,100113.19,9,1719,29,80,0
755,17,314755.18,27,1638,22,60,0
756,17,106600.63,7,1560,30,46,0
757,17,126153.48,10,1406,6,7,0
758,17,258079.96,25,1723,31,83,0
759,17,56433.99,6,1728,34,86,0
760,17,121526.88,11,1701,28,76,0
761,17,63354.44,10,1457,25,26,0
762,17,49884.4,18,1635,21,58,0
763,17,145100.1,13,1601,19,51,0
764,17,139162.36,17,1433,12,14,0
765,17,129749.7,13,1736,34,88,0
766,17,108926.59,9,1547,31,43,0
767,17,322485.03,24,1523,31,38,0
768,17,38039.64,6,1425,10,11,0
769,17,185831.86,22,1517,33,37,0
770,17,19865.7,11,1709,29,78,0
771,17,86990.3,6,1646,24,63,0
772,17,79459.11,10,1461,27,28,0
773,17,194165.2,22,1452,21,22,0
774,17,60244.34,8,1495,33,34,0
775,17,174175.12,15,1458,26,27,0
776,17,138558.9,15,1445,18,19,0
777,17,126505.13,11,1751,36,92,0
778,17,260080.31,19,1654,26,67,0
779,17,77930.17,14,1631,19,57,0
780,17,139901.01,8,1452,21,23,0
781,17,231248.08,20,1442,15,16,0
782,17,223793.27,18,1448,20,21,0
783,17,211916.91,19,1610,19,52,0
784,17,50036.31,10,1464,28,29,0
785,17,184835.51,15,1728,34,87,0
786,17,221742.62,18,1453,23,24,0
787,17,238325.87,25,1443,16,18,0
788,17,227471.34,25,1467,29,30,0
789,17,205244.94,10,1615,19,53,0
790,17,136165.67,16,1619,19,54,0
791,17,204419.63,13,1638,22,61,0
792,17,104515.45,14,1553,32,45,0
793,17,286735.4,26,1409,7,8,0
794,17,30416.48,5,1486,31,32,0
795,17,18652.36,2,1747,34,90,0
796,17,17084.76,4,1410,8,9,0
797,17,25367.42,6,1391,0,2,0
798,17,79211.61,7,1638,22,62,0
799,17,104866.7,16,1695,27,75,0
800,17,39526.86,6,1691,24,72,0
801,17,162537.42,15,1395,2,3,0
802,17,12594.87,2,1504,35,36,0
803,17,131422.22,15,1694,26,74,0
804,17,232484.51,24,1540,30,41,0
805,17,82791.38,9,1526,32,39,0
806,17,130798.96,8,1532,30,40,0
807,17,133458.37,17,1682,22,70,0
808,17,149254.42,9,1673,24,69,0
809,17,216739.33,16,1590,19,50,0
810,17,116189.2,22,1560,30,47,0
811,17,164195.21,16,1743,33,89,0
812,17,60883.28,8,1416,9,10,0
813,17,58041.75,6,1684,23,71,0
814,17,72477.3,8,1454,24,25,0
815,17,106547.55,16,1637,22,59,0
816,17,98265.43,5,1646,24,64,0
817,17,267409.6,23,1692,25,73,0
818,17,92565.62,11,1722,30,82,0
819,17,164082.89,14,1587,18,48,0
820,17,6380.14,3,1650,26,66,0
821,17,281694.73,19,1620,20,55,0
822,17,165088.93,13,1446,19,20,0
823,17,101331.11,16,1661,26,68,0
824,17,305527.03,24,1431,11,12,0
825,17,190414.77,19,1552,31,44,0
826,18,25966.24,6,1001,0,1,0
827,19,127632.87,13,1277,31,32,0
828,19,284490.14,24,1295,32,36,1
829,19,305697.99,20,1283,31,33,0
830,19,196833.78,20,1348,21,42,1
831,19,78864.2,11,1349,22,43,0
832,19,161882.97,20,1163,1,2,1
833,19,42361.66,5,1219,14,15,0
834,19,97528.11,13,1317,31,40,0
835,19,67847.86,14,1488,14,63,0
836,19,126816.11,9,1187,5,6,0
837,19,61353.96,7,1202,10,11,0
838,19,309745.33,26,1184,4,5,0
839,19,219353.13,25,1220,16,17,0
840,19,129815.05,11,1478,14,59,0
841,19,119017.04,10,1399,17,50,0
842,19,158085.52,16,1314,30,39,0
843,19,254469.54,20,1230,20,21,0
844,19,39447.42,5,1334,28,41,0
845,19,165802.99,20,1450,12,53,0
846,19,147748.54,15,1480,14,60,0
847,19,118632.07,15,1235,21,22,0
848,19,235052.77,19,1355,22,44,0
849,19,2446.93,2,1461,14,56,0
850,19,79710.99,15,1218,12,13,0
851,19,88456.37,8,1438,11,52,0
852,19,89723.33,16,1224,18,19,0
853,19,95854.17,7,1386,20,49,0
854,19,2755.09,4,1258,25,26,0
855,19,127524.06,20,1193,6,7,0
856,19,101191.81,19,1451,13,54,0
857,19,93535.1,17,1269,29,30,0
858,19,217200.86,20,1260,26,27,1
859,19,54732.03,9,1473,13,57,0
860,19,99097.4,6,1213,11,12,0
861,19,167015.04,20,1367,24,48,0
862,19,116137.89,11,1227,19,20,0
863,19,19191.44,4,1176,3,4,0
864,19,107580.56,15,1455,13,55,0
865,19,108222.18,8,1307,31,37,0
866,19,44473.36,12,1425,14,51,0
867,19,305122.81,21,1254,23,24,0
868,19,142717.76,11,1359,22,45,1
869,19,281468.02,25,1364,23,47,0
870,19,194101.69,18,1483,15,62,0
871,19,219343.96,22,1197,8,9,0
872,19,5121.83,3,1219,14,16,0
873,19,28124.32,4,1167,2,3,0
874,19,85026.32,9,1480,14,61,0
875,19,160364.43,15,1525,13,64,0
876,19,78686.48,6,1293,31,35,0
877,19,200325.2,23,1361,22,46,1
878,19,155151.3,16,1308,31,38,0
879,19,92567.13,10,1222,17,18,0
880,19,190657.36,21,1268,28,29,1
881,19,59540.95,15,1239,22,23,0
882,19,98862.5,17,1198,9,10,0
883,19,98698.98,20,1218,12,14,0
884,19,238083.35,22,1255,24,25,1
885,19,76693.3,7,1285,31,34,0
886,19,271582.16,19,1193,6,8,0
887,19,84112.5,6,1476,13,58,0
888,19,13276.66,4,1270,30,31,0
889,19,116699.75,14,1263,27,28,0
890,19,146573.15,15,1161,0,1,0
891,20,348847.27,23,832,33,34,1
892,20,175195.41,18,761,14,15,0
893,20,80930.04,5,766,15,16,0
894,20,70366.92,6,773,20,21,0
895,20,181668.98,16,898,27,49,0
896,20,229689.19,18,954,29,64,0
897,20,341548.62,27,747,10,11,0
898,20,99166.82,10,947,29,62,0
899,20,165809.45,18,1037,26,79,0
900,20,95800.16,15,719,1,2,0
901,20,123600.01,15,1025,26,76,0
902,20,173083.37,15,911,25,51,0
903,20,230299.28,23,1068,22,85,0
904,20,100174.83,8,946,28,61,0
905,20,162239.49,15,856,27,38,0
906,20,113065.13,9,892,27,47,0
907,20,53952.98,6,943,27,59,0
908,20,100685.99,10,869,28,41,0
909,20,71661.18,7,786,23,24,0
910,20,149231.95,14,1067,22,84,0
911,20,149858.8,16,910,25,50,0
912,20,216522.06,23,1046,26,81,1
913,20,175041.37,16,923,25,54,0
914,20,201144.03,13,718,0,1,0
915,20,85270.39,15,1027,28,78,1
916,20,214472.14,14,882,30,46,0
917,20,64902.71,4,780,21,22,0
918,20,151996.26,19,1012,25,72,1
919,20,120147.5,17,836,35,36,0
920,20,41205.55,5,790,24,25,0
921,20,167082.16,14,792,25,26,0
922,20,239404.25,26,721,2,3,1
923,20,194057.79,17,803,28,29,0
924,20,103034.76,12,1048,27,82,0
925,20,272097.28,19,748,11,12,0
926,20,190421.3,14,819,30,31,0
927,20,88006.18,7,877,29,44,0
928,20,52678.53,4,937,25,56,0
929,20,65051.07,8,1013,25,73,0
930,20,37636.04,8,1016,27,75,0
931,20,143056.08,11,722,3,4,0
932,20,76755.51,9,998,25,70,0
933,20,180254.56,16,943,27,60,0
934,20,20136.1,4,896,26,48,0
935,20,139185.86,14,802,27,28,0
936,20,149586.07,18,1014,26,74,0
937,20,200780.82,10,957,28,65,0
938,20,162565.93,17,797,26,27,0
939,20,41204.48,8,782,22,23,0
940,20,258290.63,23,862,29,40,1
941,20,143514.68,13,968,29,66,0
942,20,87650.35,9,752,12,13,0
943,20,222971.66,16,770,17,18,0
944,20,39207.54,9,1039,27,80,0
945,20,253204.46,18,1007,24,71,0
946,20,114605.73,16,1026,27,77,0
947,20,63068.91,5,978,29,68,0
948,20,165147.82,9,729,6,7,0
949,20,175834.85,17,972,30,67,0
950,20,207355.47,25,860,28,39,0
951,20,153692.22,19,733,9,10,0
952,20,200126.33,16,770,17,19,0
953,20,148301.54,15,921,25,53,0
954,20,173104.6,17,752,12,14,0
955,20,114087.98,17,831,32,33,0
956,20,194429.25,17,732,8,9,0
957,20,25591.67,4,766,15,17,1
958,20,71390.96,5,731,7,8,0
959,20,202848.87,18,813,29,30,0
960,20,162798.32,13,948,30,63,0
961,20,60525.54,4,726,5,6,0
962,20,290649.22,19,988,28,69,0
963,20,24111.9,4,834,34,35,0
964,20,244277.2,24,1051,28,83,0
965,20,105688.75,9,824,31,32,0
966,20,105017.6,13,872,29,42,0
967,20,99296.15,7,934,24,55,0
968,20,22439.16,5,772,19,20,0
969,20,110077.59,14,724,4,5,0
970,20,104205.89,10,913,25,52,0
971,20,53474.84,9,939,26,57,0
972,20,182163.67,14,876,28,43,0
973,20,103326.97,10,854,26,37,0
974,20,203925.03,17,940,26,58,0
975,20,59522.0,11,881,30,45,0
976,21,258647.11,17,1319,29,54,0
977,21,197699.45,17,1473,32,94,0
978,21,151273.51,19,1497,32,99,0
979,21,274299.67,23,1200,25,26,0
980,21,47002.86,6,1210,27,28,0
981,21,153735.64,13,1469,31,92,0
982,21,128516.05,8,1277,43,48,0
983,21,62097.72,6,1443,25,81,0
984,21,198172.25,22,1416,22,74,0
985,21,187695.63,18,1236,32,33,0
986,21,243060.81,21,1182,17,18,0
987,21,67672.14,7,1192,21,22,0
988,21,84853.19,5,1142,1,2,0
989,21,138258.18,12,1199,24,25,0
990,21,71785.63,7,1285,40,49,0
991,21,171198.0,20,1324,28,56,0
992,21,102133.57,8,1335,31,60,0
993,21,23724.81,4,1481,32,96,0
994,21,271407.32,27,1414,22,73,0
995,21,33533.48,6,1477,33,95,0
996,21,205822.78,14,1357,28,62,0
997,21,213364.13,22,1369,28,65,0
998,21,82044.48,6,1452,27,85,0
999,21,281132.33,21,1191,20,21,0
1000,21,11698.06,3,1265,41,44,0
1001,21,130697.22,20,1384,24,68,0
1002,21,138031.49,22,1246,34,35,0
1003,21,24757.03,5,1164,7,8,0
1004,21,118173.81,21,1304,33,52,0
1005,21,115460.33,16,1325,29,57,0
1006,21,154511.32,16,1163,6,7,0
1007,21,190212.63,23,1251,36,37,0
1008,21,110286.7,10,1170,10,11,0
1009,21,107389.72,12,1274,42,46,0
1010,21,140361.05,19,1470,31,93,0
1011,21,133652.41,18,1305,33,53,0
1012,21,110064.45,13,1349,29,61,0
1013,21,248247.38,19,1358,29,63,0
1014,21,109020.63,15,1463,29,90,0
1015,21,204563.06,14,1269,41,45,0
1016,21,198867.26,16,1397,21,69,0
1017,21,54415.97,3,1429,23,77,0
1018,21,131754.82,6,1496,31,98,0
1019,21,310393.28,23,1431,25,79,0
1020,21,187882.64,20,1289,39,50,0
1021,21,154134.29,11,1425,23,76,0
1022,21,43302.55,10,1462,28,89,0
1023,21,159759.33,14,1430,24,78,0
1024,21,38371.52,5,1263,40,43,0
1025,21,30453.08,4,1141,0,1,0
1026,21,144401.26,25,1186,19,20,0
1027,21,195705.9,17,1261,39,40,0
1028,21,64079.86,5,1220,30,31,0
1029,21,49727.85,8,1332,29,58,0
1030,21,320933.68,26,1368,27,64,0
1031,21,109262.19,12,1161,5,6,0
1032,21,200669.32,18,1176,14,15,0
1033,21,136864.9,15,1178,15,16,0
1034,21,82214.9,11,1173,11,12,0
1035,21,62480.72,7,1411,21,72,0
1036,21,61713.06,10,1218,28,29,0
1037,21,115087.74,15,1262,39,41,0
1038,21,48716.42,3,1458,27,88,0
1039,21,95565.74,9,1295,36,51,0
1040,21,193078.04,15,1486,33,97,0
1041,21,116982.45,18,1419,23,75,0
1042,21,69902.72,7,1184,18,19,0
1043,21,110163.4,9,1450,26,84,0
1044,21,272490.73,29,1334,30,59,0
1045,21,57914.39,9,1147,2,3,0
1046,21,148986.95,13,1374,27,66,0
1047,21,259116.25,25,1320,29,55,0
1048,21,210095.68,23,1406,20,70,0
1049,21,233003.54,20,1235,31,32,0
1050,21,100838.19,6,1200,25,27,0
1051,21,140120.7,20,1453,27,86,0
1052,21,137135.74,18,1446,25,83,0
1053,21,77214.68,6,1179,16,17,0
1054,21,234304.34,18,1455,27,87,0
1055,21,233126.35,26,1410,20,71,0
1056,21,119542.39,19,1155,3,4,0
1057,21,122191.7,9,1274,42,47,0
1058,21,51696.9,6,1378,27,67,0
1059,21,149184.57,14,1174,12,13,0
1060,21,158763.43,22,1440,25,80,0
1061,21,179517.23,24,1218,28,30,0
1062,21,131015.26,9,1174,12,14,0
1063,21,215031.99,21,1198,23,24,0
1064,21,39515.8,3,1167,9,10,0
1065,21,91672.82,13,1251,36,38,0
1066,21,30014.69,10,1262,39,42,0
1067,21,135784.95,11,1255,38,39,0
1068,21,271392.39,22,1197,22,23,0
1069,21,81704.28,11,1445,25,82,0
1070,21,214474.46,18,1247,35,36,0
1071,21,389887.38,24,1160,4,5,0
1072,21,257744.19,19,1466,30,91,0
1073,21,196371.0,13,1166,8,9,0
1074,21,205594.29,14,1239,33,34,0
1075,22,205054.86,20,1691,30,82,0
1076,22,75097.66,13,1457,27,28,0
1077,22,120803.71,9,1447,18,19,0
1078,22,174294.05,22,1453,24,25,0
1079,22,138022.61,15,1585,26,56,0
1080,22,139720.47,12,1679,28,78,0
1081,22,49477.32,6,1540,33,45,0
1082,22,5936.16,4,1470,32,33,0
1083,22,29515.03,6,1624,26,65,0
1084,22,179994.49,16,1373,3,4,0
1085,22,129802.35,10,1619,23,61,0
1086,22,21171.04,10,1553,32,48,0
1087,22,103600.05,10,1447,18,20,0
1088,22,66906.44,8,1503,30,38,0
1089,22,112674.4,18,1555,32,49,0
1090,22,183125.04,21,1482,36,37,0
1091,22,106785.12,9,1380,5,6,0
1092,22,149243.29,17,1613,22,60,0
1093,22,95785.64,9,1676,27,77,0
1094,22,149704.4,23,1530,30,41,0
1095,22,266876.21,21,1447,18,21,0
1096,22,99834.34,8,1577,26,54,0
1097,22,161135.99,15,1562,32,50,0
1098,22,119383.34,13,1526,29,40,0
1099,22,25219.77,5,1384,7,8,0
1100,22,51496.65,9,1624,26,66,0
1101,22,159955.38,11,1474,33,34,0
1102,22,246918.89,18,1433,15,16,0
1103,22,33189.48,5,1478,35,36,0
1104,22,109510.97,11,1469,31,32,0
1105,22,82218.93,8,1653,27,72,0
1106,22,423500.39,25,1456,26,27,0
1107,22,112362.76,9,1687,27,79,0
1108,22,157525.83,19,1631,29,68,0
1109,22,56830.81,5,1638,30,70,0
1110,22,132528.42,12,1547,31,46,0
1111,22,126385.45,14,1687,27,80,0
1112,22,103982.14,12,1384,7,9,0
1113,22,10317.02,5,1598,22,58,0
1114,22,115880.79,7,1531,31,42,0
1115,22,106071.19,11,1429,14,15,0
1116,22,230386.29,22,1662,29,75,0
1117,22,221070.43,11,1449,21,22,0
1118,22,22206.88,4,1377,4,5,0
1119,22,313885.49,25,1623,25,63,0
1120,22,127916.18,11,1363,0,1,0
1121,22,93070.95,12,1660,29,74,0
1122,22,178868.59,16,1583,25,55,0
1123,22,160198.98,22,1457,27,29,0
1124,22,93406.52,19,1372,2,3,0
1125,22,124704.92,15,1512,29,39,0
1126,22,273286.78,19,1422,12,13,0
1127,22,195113.24,22,1371,1,2,0
1128,22,147425.63,10,1531,31,43,0
1129,22,28014.32,4,1721,29,88,0
1130,22,188384.36,10,1722,30,89,0
1131,22,263219.53,22,1547,31,47,0
1132,22,83838.25,10,1475,34,35,0
1133,22,208008.03,17,1453,24,26,0
1134,22,194303.39,21,1623,25,64,0
1135,22,105366.01,7,1467,30,31,0
1136,22,117869.53,17,1564,33,51,0
1137,22,251769.68,25,1674,27,76,0
1138,22,79372.02,13,1450,23,24,0
1139,22,239471.1,20,1449,21,23,0
1140,22,138464.03,11,1656,28,73,0
1141,22,227949.23,19,1632,30,69,0
1142,22,37326.7,7,1713,27,85,0
1143,22,117757.96,16,1422,12,14,0
1144,22,179363.99,12,1587,26,57,0
1145,22,63494.32,10,1687,27,81,0
1146,22,127060.53,18,1572,27,52,0
1147,22,51672.61,4,1380,5,7,0
1148,22,125625.29,13,1397,9,10,0
1149,22,91585.03,24,1414,10,11,0
1150,22,20735.94,6,1724,32,91,0
1151,22,74741.51,10,1444,17,18,0
1152,22,42651.67,8,1622,24,62,0
1153,22,236858.02,19,1641,31,71,0
1154,22,122039.31,23,1696,29,83,0
1155,22,79219.56,13,1705,28,84,0
1156,22,117924.22,18,1420,11,12,0
1157,22,66466.58,11,1626,28,67,0
1158,22,15713.8,3,1532,33,44,0
1159,22,329437.11,22,1441,16,17,0
1160,22,229728.53,25,1718,28,86,0
1161,22,191973.36,21,1607,21,59,0
1162,22,149468.47,22,1466,29,30,0
1163,22,266776.5,16,1722,30,90,0
1164,22,58767.56,8,1718,28,87,0
1165,22,135780.18,13,1572,27,53,0
1166,23,103642.72,14,1116,28,75,0
1167,23,158892.2,13,818,0,1,0
1168,23,119552.8,17,891,24,25,0
1169,23,117920.92,11,1035,24,54,0
1170,23,245043.47,21,829,5,6,0
1171,23,46795.68,6,1027,23,52,0
1172,23,81272.8,6,1090,24,67,0
1173,23,83311.08,8,1162,36,91,0
1174,23,149340.5,14,1094,26,69,0
1175,23,244090.21,18,869,17,18,0
1176,23,174980.11,20,1066,27,65,0
1177,23,50252.39,4,1132,31,80,0
1178,23,159579.73,17,1022,24,51,0
1179,23,7123.96,8,1178,31,92,0
1180,23,229683.86,24,1017,23,49,0
1181,23,148768.59,24,905,27,28,0
1182,23,149569.37,15,1056,25,60,0
1183,23,308881.87,17,1050,26,59,0
1184,23,180366.41,18,897,25,26,0
1185,23,215303.71,21,1121,29,76,0
1186,23,338422.49,20,858,15,16,0
1187,23,102470.59,12,890,23,24,0
1188,23,141492.61,15,950,31,38,0
1189,23,258855.77,19,833,7,8,0
1190,23,200655.85,19,823,1,2,0
1191,23,75398.51,5,969,28,42,0
1192,23,169405.68,19,1112,27,74,0
1193,23,142372.73,13,1144,32,84,0
1194,23,136731.58,14,1102,25,71,0
1195,23,42510.54,11,1042,23,55,0
1196,23,54639.37,7,1131,30,79,0
1197,23,40423.52,5,1064,23,61,0
1198,23,127887.2,15,918,29,30,0
1199,23,108789.1,20,1043,24,56,0
1200,23,193377.27,17,1007,24,47,0
1201,23,56000.65,7,1132,31,81,0
1202,23,153350.74,18,977,29,45,0
1203,23,85069.95,7,909,28,29,0
1204,23,131481.51,11,1160,34,89,0
1205,23,125667.1,12,1145,33,85,0
1206,23,316466.98,28,975,28,43,0
1207,23,296648.03,28,1065,26,64,0
1208,23,15398.19,7,871,19,20,0
1209,23,62871.87,12,864,16,17,0
1210,23,134559.03,11,852,13,14,0
1211,23,154111.97,14,842,11,12,0
1212,23,250825.1,20,845,12,13,0
1213,23,124141.16,8,930,32,33,0
1214,23,76719.18,11,1147,35,87,0
1215,23,160456.99,16,871,19,21,0
1216,23,279750.57,24,943,34,36,0
1217,23,132833.5,15,1047,25,58,0
1218,23,154394.44,18,1064,23,62,0
1219,23,99676.92,16,959,28,40,0
1220,23,174622.86,24,1064,23,63,0
1221,23,91606.72,9,830,6,7,0
1222,23,263961.13,20,1134,33,82,0
1223,23,163736.69,17,855,14,15,0
1224,23,64480.95,11,925,31,32,0
1225,23,156237.04,12,1146,34,86,0
1226,23,30464.79,5,960,29,41,0
1227,23,70278.56,14,1158,33,88,0
1228,23,173174.78,15,870,18,19,0
1229,23,184921.31,19,1017,23,50,0
1230,23,169969.95,11,982,29,46,0
1231,23,63584.75,17,943,34,37,0
1232,23,147521.64,13,1069,28,66,0
1233,23,314865.86,23,1031,23,53,0
1234,23,193982.78,19,1098,24,70,0
1235,23,148220.42,22,825,2,3,0
1236,23,135171.15,16,834,9,10,0
1237,23,311420.32,25,1010,24,48,0
1238,23,77754.86,11,834,9,11,0
1239,23,236798.83,25,1043,24,57,0
1240,23,99251.91,11,1128,29,77,0
1241,23,173704.12,27,833,7,9,0
1242,23,89629.94,8,828,3,4,0
1243,23,201968.84,13,957,27,39,0
1244,23,309752.62,20,1135,34,83,0
1245,23,219389.49,14,1102,25,72,0
1246,23,124849.72,13,933,33,34,0
1247,23,99655.55,9,938,34,35,0
1248,23,73179.56,10,976,28,44,0
1249,23,162069.29,12,1128,29,78,0
1250,23,200101.62,12,888,22,23,0
1251,23,57868.63,6,903,26,27,0
1252,23,283664.42,24,1092,25,68,0
1253,23,223775.51,17,1161,35,90,0
1254,23,18093.85,7,918,29,31,0
1255,23,46758.06,5,1108,26,73,0
1256,23,259669.33,27,873,21,22,0
1257,23,60958.72,6,828,3,5,0
1258,24,154571.09,17,1122,7,9,1
1259,24,185957.04,23,1278,6,20,1
1260,24,177738.79,24,1219,11,16,0
1261,24,247468.38,27,1105,3,5,1
1262,24,268723.47,24,1300,7,21,1
1263,24,110678.7,11,1114,5,7,0
1264,24,61420.37,10,1209,10,15,1
1265,24,302592.45,23,1263,6,18,0
1266,24,32170.56,8,1126,8,10,1
1267,24,196574.01,18,1324,7,22,1
1268,24,150662.94,18,1244,7,17,1
1269,24,118851.28,12,977,0,1,1
1270,24,76174.2,6,1028,1,2,0
1271,24,158913.61,16,1113,4,6,1
1272,24,65982.52,4,1194,9,14,0
1273,24,242823.05,18,1073,3,4,1
1274,24,46852.62,7,1143,10,12,0
1275,24,168541.55,10,1121,6,8,0
1276,24,115108.31,9,1071,2,3,1
1277,24,113454.87,7,1145,11,13,1
1278,24,36395.94,4,1138,9,11,0
1279,24,133152.34,12,1275,5,19,0
1280,25,196100.68,21,967,7,13,1
1281,25,103989.16,14,855,3,6,1
1282,25,112432.63,12,992,11,18,1
1283,25,275155.89,17,999,12,19,1
1284,25,256360.65,23,941,5,11,1
1285,25,258327.2,22,971,8,14,1
1286,25,159243.76,11,1054,12,23,1
1287,25,69222.4,9,708,0,1,1
1288,25,103732.02,12,1027,11,21,1
1289,25,139627.15,9,784,4,5,1
1290,25,162560.07,15,773,3,4,1
1291,25,58268.1,6,886,4,8,0
1292,25,27808.54,6,975,9,15,1
1293,25,217437.33,16,985,9,16,1
1294,25,176466.55,18,989,10,17,1
1295,25,221232.91,19,924,4,10,1
1296,25,31323.66,11,881,4,7,0
1297,25,204201.26,14,728,1,2,1
1298,25,71808.54,12,904,4,9,1
1299,25,48895.49,13,1045,11,22,1
1300,25,156476.6,18,1025,10,20,1
1301,25,76402.45,12,762,2,3,1
1302,25,48842.01,6,943,6,12,1
1303,26,159916.65,21,775,20,59,1
1304,26,13090.63,3,742,21,49,0
1305,26,119603.26,8,508,7,8,0
1306,26,16693.15,6,536,11,12,0
1307,26,218846.73,25,731,20,47,1
1308,26,175811.04,23,638,25,35,1
1309,26,281970.79,23,758,18,53,1
1310,26,96115.43,11,490,3,4,0
1311,26,177963.41,16,689,24,43,0
1312,26,120684.88,8,588,21,23,0
1313,26,257628.39,24,671,25,40,1
1314,26,99054.25,16,590,22,24,0
1315,26,99435.1,9,676,26,41,0
1316,26,170115.32,18,795,21,62,1
1317,26,261894.6,27,533,9,10,1
1318,26,57465.68,4,625,22,30,0
1319,26,190980.96,15,780,21,60,0
1320,26,204128.37,12,578,20,21,0
1321,26,215244.76,26,533,9,11,1
1322,26,180023.59,15,597,22,25,0
1323,26,144923.7,26,636,25,34,1
1324,26,25666.45,7,516,8,9,0
1325,26,55518.08,3,498,4,5,0
1326,26,280538.82,24,649,28,38,0
1327,26,171801.33,20,638,25,36,1
1328,26,153996.33,16,503,5,6,0
1329,26,194751.24,17,759,17,54,0
1330,26,143199.43,19,772,18,57,0
1331,26,72694.88,13,556,14,15,0
1332,26,195383.48,24,784,22,61,1
1333,26,92576.73,9,774,19,58,0
1334,26,81586.22,8,803,23,65,0
1335,26,146986.26,15,632,24,33,0
1336,26,200294.04,13,473,1,2,0
1337,26,133477.19,11,748,18,50,0
1338,26,61066.49,14,748,18,51,1
1339,26,88566.35,5,578,20,22,0
1340,26,253612.42,18,824,26,70,1
1341,26,93176.25,7,669,24,39,0
1342,26,289283.15,23,487,2,3,1
1343,26,50600.19,4,754,18,52,1
1344,26,124469.6,26,804,25,67,1
1345,26,139183.14,16,717,21,46,0
1346,26,52249.7,6,574,18,19,0
1347,26,121798.46,5,612,22,27,0
1348,26,145370.56,13,577,19,20,1
1349,26,86639.28,10,630,23,32,0
1350,26,170535.67,17,818,25,69,0
1351,26,87478.02,10,544,13,14,0
1352,26,215242.82,25,609,22,26,1
1353,26,133164.56,10,542,12,13,0
1354,26,200522.44,28,564,16,17,1
1355,26,59957.13,11,704,21,44,0
1356,26,197879.4,11,624,21,28,0
1357,26,190389.95,14,624,21,29,1
1358,26,106123.02,15,799,22,64,0
1359,26,107779.78,12,568,17,18,1
1360,26,62419.04,7,648,27,37,0
1361,26,133261.04,17,559,15,16,0
1362,26,301237.35,22,626,23,31,1
1363,26,57016.49,4,463,0,1,0
1364,26,43361.28,16,803,23,66,0
1365,26,32158.4,10,706,22,45,0
1366,26,210365.41,20,795,21,63,0
1367,26,87704.38,16,759,17,55,1
1368,26,185810.21,19,764,19,56,1
1369,26,197698.24,13,815,24,68,0
1370,26,12862.7,3,684,25,42,0
1371,26,157947.17,13,504,6,7,0
1372,26,105383.92,10,735,20,48,0
1373,27,241047.45,21,1383,5,7,1
1374,27,248149.38,18,1382,4,6,0
1375,27,174818.42,11,1218,0,1,1
1376,27,283595.08,25,1484,4,9,0
1377,27,286442.39,24,1297,2,3,1
1378,27,148339.08,16,1265,1,2,0
1379,27,200937.86,16,1360,2,4,0
1380,27,144023.84,21,1529,3,11,0
1381,27,175541.13,20,1472,4,8,1
1382,27,46588.68,6,1515,2,10,0
1383,27,109879.88,12,1376,3,5,0
1384,28,150214.97,18,1072,2,3,1
1385,28,96063.37,15,1302,14,26,1
1386,28,51842.97,7,1164,10,11,0
1387,28,208159.28,18,1209,11,15,1
1388,28,86427.77,12,1107,5,6,1
1389,28,112143.47,14,1212,12,16,1
1390,28,245474.49,21,1361,10,33,1
1391,28,30425.9,5,1223,14,19,0
1392,28,106477.78,18,1387,12,36,1
1393,28,151708.26,15,1098,3,4,0
1394,28,79180.65,12,1185,11,12,1
1395,28,187823.48,21,1161,9,10,1
1396,28,137113.3,7,1127,7,8,0
1397,28,38711.72,8,1341,14,32,0
